               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 199,            0.012061,           0.0045958,           0.0016382,             0.93965,             0.97038,             0.98687,             0.90604,           0.0075971,           0.0039826,           0.0029283,           0.0033321,           0.0033321,           0.0033321
                 200,            0.010482,           0.0046172,           0.0014237,             0.94259,             0.98149,              0.9936,             0.89919,           0.0074334,           0.0037991,            0.003153,           0.0032909,           0.0032909,           0.0032909
                 201,            0.011366,           0.0050993,           0.0011734,              0.9526,             0.96532,             0.99272,             0.91542,           0.0072345,           0.0037447,           0.0033451,             0.00325,             0.00325,             0.00325
                 202,            0.011647,           0.0046834,           0.0018935,             0.93291,             0.96297,              0.9936,             0.90697,           0.0079205,           0.0037472,           0.0040636,           0.0032093,           0.0032093,           0.0032093
                 203,            0.010991,           0.0047743,           0.0012945,             0.88108,             0.99999,              0.9936,             0.90929,           0.0073632,           0.0037027,           0.0044712,           0.0031689,           0.0031689,           0.0031689
                 204,            0.012058,            0.004549,           0.0026049,             0.89905,              0.9815,             0.99435,             0.90815,           0.0076151,           0.0037367,            0.004163,           0.0031287,           0.0031287,           0.0031287
                 205,             0.01145,           0.0049048,          0.00084961,             0.93707,             0.98147,             0.99392,             0.91443,           0.0072972,           0.0037186,           0.0033278,           0.0030888,           0.0030888,           0.0030888
                 206,            0.012309,           0.0048519,           0.0014794,             0.96094,             0.98149,              0.9936,             0.90323,           0.0070781,           0.0038077,           0.0025198,           0.0030491,           0.0030491,           0.0030491
                 207,             0.01178,           0.0046686,           0.0011465,             0.97073,             0.98155,              0.9936,              0.8995,            0.007599,           0.0039546,            0.002453,           0.0030097,           0.0030097,           0.0030097
                 208,            0.011106,           0.0047912,           0.0010436,              0.9735,             0.97932,              0.9936,             0.91827,           0.0073079,            0.003716,           0.0024097,           0.0029706,           0.0029706,           0.0029706
                 209,            0.011165,           0.0042458,           0.0016726,              0.9838,             0.96742,             0.99272,             0.90955,           0.0069214,           0.0037036,           0.0024959,           0.0029318,           0.0029318,           0.0029318
                 210,            0.012082,           0.0049856,           0.0017539,             0.98339,             0.96642,              0.9936,             0.90972,           0.0070727,            0.003621,           0.0025913,           0.0028932,           0.0028932,           0.0028932
                 211,            0.012327,           0.0050932,           0.0015384,             0.98239,             0.96509,             0.99435,             0.91751,           0.0075305,           0.0035606,           0.0025672,            0.002855,            0.002855,            0.002855
                 212,            0.012022,           0.0051172,           0.0013792,             0.97865,             0.96298,             0.99435,             0.92389,           0.0070093,           0.0034684,           0.0026175,            0.002817,            0.002817,            0.002817
                 213,            0.010809,             0.00482,           0.0012732,             0.95526,             0.98133,             0.99392,             0.91122,           0.0071997,           0.0034582,            0.002605,           0.0027793,           0.0027793,           0.0027793
                 214,            0.011378,           0.0050839,           0.0014437,             0.94594,             0.98148,             0.99468,             0.91417,             0.00708,           0.0033811,           0.0028385,           0.0027419,           0.0027419,           0.0027419
                 215,             0.01081,           0.0047125,           0.0017103,              0.9489,             0.97039,             0.99409,             0.93336,           0.0064984,           0.0032764,           0.0024627,           0.0027048,           0.0027048,           0.0027048
                 216,            0.010341,           0.0044904,           0.0029506,             0.95017,             0.95189,             0.99409,             0.92515,           0.0066892,           0.0032558,           0.0024446,           0.0026681,           0.0026681,           0.0026681
                 217,            0.010944,           0.0044046,           0.0024893,             0.99764,             0.90177,             0.99409,             0.92072,           0.0066351,           0.0032508,           0.0027009,           0.0026316,           0.0026316,           0.0026316
                 218,            0.010587,           0.0045638,          0.00061278,             0.98537,             0.90358,             0.99409,             0.92549,           0.0067991,           0.0032548,           0.0026444,           0.0025954,           0.0025954,           0.0025954
                 219,            0.011584,           0.0048767,           0.0015787,             0.88593,             0.99955,             0.99409,             0.93128,           0.0066854,           0.0032702,           0.0031753,           0.0025596,           0.0025596,           0.0025596
                 220,            0.011891,           0.0046964,           0.0018987,             0.88517,              0.9999,             0.99409,             0.92993,           0.0068936,           0.0033679,           0.0030352,           0.0025241,           0.0025241,           0.0025241
                 221,            0.011723,           0.0044615,           0.0012284,             0.93333,             0.95186,             0.99409,             0.92205,            0.006719,           0.0033478,            0.002622,           0.0024889,           0.0024889,           0.0024889
                 222,            0.011329,           0.0047397,           0.0019486,             0.97573,             0.95168,             0.99409,             0.91164,           0.0071497,           0.0034893,           0.0021768,           0.0024541,           0.0024541,           0.0024541
                 223,            0.009915,           0.0043024,           0.0019436,             0.97776,             0.95176,             0.99409,             0.92307,           0.0073023,           0.0036011,           0.0020818,           0.0024195,           0.0024195,           0.0024195
                 224,            0.011432,           0.0045443,           0.0023903,             0.98994,             0.91882,             0.99382,             0.91611,           0.0070904,           0.0036544,           0.0024566,           0.0023854,           0.0023854,           0.0023854
                 225,            0.011532,            0.004908,            0.001776,             0.98558,              0.9186,             0.99382,              0.9072,           0.0071555,           0.0036245,           0.0026382,           0.0023515,           0.0023515,           0.0023515
                 226,            0.010147,           0.0042984,           0.0011617,              0.9804,             0.91687,             0.99382,             0.90932,            0.007169,           0.0036284,           0.0033936,            0.002318,            0.002318,            0.002318
                 227,            0.010409,           0.0042365,           0.0011045,             0.98117,             0.91638,             0.99382,             0.91242,           0.0070502,           0.0035635,           0.0038946,           0.0022849,           0.0022849,           0.0022849
                 228,            0.010552,           0.0044085,           0.0010073,             0.98448,             0.91597,             0.99242,             0.91239,           0.0069184,           0.0034965,           0.0041095,           0.0022521,           0.0022521,           0.0022521
                 229,            0.011054,           0.0045613,           0.0014018,             0.98983,             0.91823,             0.99242,             0.91484,            0.006826,           0.0034342,           0.0036945,           0.0022196,           0.0022196,           0.0022196
                 230,            0.010415,           0.0046913,          0.00070686,             0.99284,             0.91987,             0.99242,             0.91904,           0.0069431,           0.0034447,           0.0035061,           0.0021876,           0.0021876,           0.0021876
                 231,            0.010338,           0.0049049,           0.0011921,             0.97649,             0.95185,             0.99047,             0.91805,           0.0068265,            0.003404,           0.0034084,           0.0021558,           0.0021558,           0.0021558
                 232,            0.011022,           0.0046242,           0.0022796,             0.99088,             0.95185,             0.99047,             0.91658,            0.006775,           0.0034393,           0.0031537,           0.0021245,           0.0021245,           0.0021245
                 233,           0.0099185,            0.004115,            0.001131,             0.98068,             0.95186,             0.99171,             0.91534,           0.0072162,             0.00358,           0.0032422,           0.0020935,           0.0020935,           0.0020935
                 234,            0.011445,           0.0046322,           0.0011026,             0.99606,             0.91891,             0.99409,             0.91598,           0.0068796,           0.0035314,            0.003351,           0.0020629,           0.0020629,           0.0020629
                 235,            0.010071,           0.0045853,           0.0017526,             0.99427,             0.91751,             0.99409,             0.91787,           0.0067072,           0.0034634,           0.0039037,           0.0020327,           0.0020327,           0.0020327
                 236,            0.010006,           0.0041952,          0.00068899,             0.99148,             0.91583,             0.99409,             0.91956,           0.0066561,           0.0035408,           0.0042265,           0.0020028,           0.0020028,           0.0020028
                 237,            0.010135,           0.0045783,          0.00085293,             0.99268,             0.91578,             0.99409,             0.92115,           0.0067747,           0.0036306,           0.0037525,           0.0019734,           0.0019734,           0.0019734
                 238,            0.010056,           0.0043517,           0.0016971,             0.98773,             0.91543,             0.99409,             0.93366,           0.0065964,           0.0035069,           0.0045292,           0.0019443,           0.0019443,           0.0019443
                 239,           0.0097764,            0.004134,           0.0015795,             0.99034,             0.91529,             0.99409,             0.93332,           0.0065289,           0.0034825,           0.0039562,           0.0019156,           0.0019156,           0.0019156
                 240,            0.010496,           0.0043296,           0.0018243,             0.99212,             0.91544,             0.99409,             0.91934,           0.0066159,           0.0035402,           0.0034806,           0.0018873,           0.0018873,           0.0018873
                 241,           0.0094104,           0.0041999,          0.00069056,             0.99396,             0.91595,             0.99409,             0.92224,           0.0066508,           0.0034994,           0.0029757,           0.0018594,           0.0018594,           0.0018594
                 242,            0.010218,           0.0041754,          0.00088462,             0.99551,             0.91656,             0.99409,             0.92228,           0.0065529,           0.0034815,           0.0025754,           0.0018319,           0.0018319,           0.0018319
                 243,            0.010075,           0.0045079,           0.0012086,               0.944,             0.97035,             0.99409,             0.91681,           0.0066302,           0.0034859,           0.0022981,           0.0018048,           0.0018048,           0.0018048
                 244,            0.010375,           0.0041552,           0.0013579,             0.98418,             0.95185,             0.99409,             0.92823,           0.0064274,           0.0034987,           0.0018477,           0.0017781,           0.0017781,           0.0017781
                 245,           0.0091241,           0.0040135,          0.00042268,             0.99761,             0.95188,             0.99409,             0.93337,           0.0063627,           0.0034633,           0.0017663,           0.0017519,           0.0017519,           0.0017519
                 246,            0.010218,           0.0040736,           0.0018135,             0.99764,             0.95291,             0.99409,             0.93165,           0.0062987,           0.0034345,           0.0017408,            0.001726,            0.001726,            0.001726
                 247,           0.0096922,           0.0041982,          0.00064045,             0.99712,             0.95193,             0.99409,             0.93167,           0.0063158,           0.0034458,           0.0020475,           0.0017005,           0.0017005,           0.0017005
                 248,           0.0099074,           0.0040228,           0.0017794,             0.99515,             0.95188,             0.99409,              0.9313,           0.0063861,           0.0034496,           0.0020985,           0.0016755,           0.0016755,           0.0016755
                 249,            0.010284,           0.0044332,           0.0013031,             0.99273,             0.95188,             0.99409,             0.93151,           0.0063767,           0.0034658,           0.0019195,           0.0016509,           0.0016509,           0.0016509
                 250,           0.0093515,            0.004054,          0.00087863,             0.98918,             0.95186,             0.99409,             0.92516,           0.0065047,           0.0034406,           0.0020399,           0.0016267,           0.0016267,           0.0016267
                 251,           0.0098292,           0.0037842,           0.0014126,             0.99554,             0.91685,             0.99409,             0.92666,           0.0064546,           0.0034406,           0.0027196,           0.0016029,           0.0016029,           0.0016029
                 252,           0.0090153,           0.0038916,           0.0007242,              0.9735,             0.90645,             0.99409,             0.92283,           0.0067776,           0.0035008,           0.0050616,           0.0015795,           0.0015795,           0.0015795
                 253,            0.009755,           0.0042967,          0.00078655,             0.87944,             0.99996,             0.99409,             0.92687,           0.0063982,           0.0034248,           0.0067098,           0.0015566,           0.0015566,           0.0015566
                 254,           0.0097765,           0.0043563,           0.0012413,             0.87984,              0.9985,             0.99409,             0.92854,           0.0064716,           0.0034522,            0.007165,           0.0015341,           0.0015341,           0.0015341
                 255,            0.010148,           0.0045194,           0.0024217,             0.88143,             0.99957,             0.99409,             0.93149,           0.0066476,           0.0034917,           0.0064934,           0.0015121,           0.0015121,           0.0015121
                 256,            0.010768,           0.0043558,           0.0021065,             0.88633,             0.99851,             0.99376,             0.91868,           0.0065682,            0.003468,           0.0050246,           0.0014905,           0.0014905,           0.0014905
                 257,           0.0090814,            0.004264,          0.00085899,             0.88568,              0.9992,             0.99376,             0.92802,           0.0064462,           0.0034036,           0.0049453,           0.0014693,           0.0014693,           0.0014693
                 258,             0.01043,           0.0044556,           0.0011731,               0.898,             0.99608,             0.99376,             0.92078,           0.0065888,           0.0034282,           0.0038477,           0.0014486,           0.0014486,           0.0014486
                 259,           0.0089222,           0.0041832,          0.00093973,             0.89847,             0.99804,             0.99376,              0.9156,           0.0065157,           0.0034528,           0.0035161,           0.0014283,           0.0014283,           0.0014283
                 260,           0.0085208,           0.0036986,          0.00057498,             0.99258,             0.90536,             0.99376,             0.91066,           0.0065076,           0.0035018,           0.0031191,           0.0014084,           0.0014084,           0.0014084
                 261,            0.010517,           0.0045467,           0.0025942,             0.98341,               0.926,             0.99409,             0.91778,           0.0064581,           0.0034801,           0.0028075,            0.001389,            0.001389,            0.001389
                 262,           0.0088137,           0.0040047,           0.0017314,             0.99085,             0.93467,             0.99409,             0.91879,           0.0064681,           0.0033832,           0.0022523,           0.0013701,           0.0013701,           0.0013701
                 263,           0.0094971,           0.0040498,           0.0013341,             0.98525,             0.95161,             0.99409,             0.92246,           0.0062872,           0.0033471,           0.0019556,           0.0013516,           0.0013516,           0.0013516
                 264,           0.0085822,           0.0039811,           0.0013045,             0.99283,             0.94506,             0.99409,             0.92963,           0.0064154,           0.0033657,           0.0021381,           0.0013336,           0.0013336,           0.0013336
                 265,           0.0091096,           0.0040301,           0.0010096,             0.99572,             0.95207,             0.99409,             0.93217,           0.0065366,           0.0034468,           0.0021258,            0.001316,            0.001316,            0.001316
                 266,           0.0090427,           0.0039851,           0.0010872,             0.99676,              0.9532,             0.99409,             0.91904,           0.0064827,           0.0034656,           0.0020909,           0.0012989,           0.0012989,           0.0012989
                 267,           0.0095305,           0.0041472,           0.0013649,             0.99681,             0.95389,             0.99409,             0.93467,             0.00632,           0.0033927,            0.001918,           0.0012822,           0.0012822,           0.0012822
                 268,           0.0088858,           0.0043329,           0.0012889,             0.99691,             0.95375,             0.99409,             0.93316,           0.0064413,           0.0033942,           0.0021373,            0.001266,            0.001266,            0.001266
                 269,           0.0090669,           0.0037543,           0.0017534,             0.99703,             0.95354,             0.99409,             0.93405,           0.0065152,           0.0033894,            0.002505,           0.0012503,           0.0012503,           0.0012503
                 270,            0.008947,            0.004151,            0.001003,             0.99695,             0.95373,             0.99409,             0.93411,            0.006591,           0.0034837,           0.0025003,            0.001235,            0.001235,            0.001235
                 271,           0.0093239,           0.0039651,          0.00093399,             0.99682,              0.9538,             0.99409,             0.92168,           0.0066056,           0.0035667,           0.0024642,           0.0012202,           0.0012202,           0.0012202
                 272,           0.0082839,            0.003697,            0.001174,             0.94314,             0.99889,             0.99376,             0.92595,           0.0064375,           0.0034609,           0.0024751,           0.0012059,           0.0012059,           0.0012059
                 273,           0.0093951,           0.0038726,           0.0016901,             0.94408,             0.99839,             0.99376,             0.93675,           0.0064957,           0.0034113,           0.0021904,           0.0011921,           0.0011921,           0.0011921
                 274,           0.0093358,           0.0042159,          0.00088721,             0.94344,             0.99868,             0.99376,             0.93063,           0.0063649,           0.0033684,           0.0021903,           0.0011787,           0.0011787,           0.0011787
                 275,             0.01078,             0.00483,           0.0012481,             0.94284,             0.99886,             0.99376,             0.93446,            0.006382,           0.0033655,           0.0022176,           0.0011658,           0.0011658,           0.0011658
                 276,             0.00947,           0.0045544,           0.0010618,              0.9443,              0.9981,             0.99376,             0.92969,           0.0064526,           0.0032777,           0.0019958,           0.0011533,           0.0011533,           0.0011533
                 277,           0.0086357,           0.0038816,           0.0015706,             0.94338,             0.99865,             0.99376,             0.93021,           0.0063948,           0.0031967,           0.0020915,           0.0011414,           0.0011414,           0.0011414
                 278,           0.0087367,           0.0038197,           0.0011963,              0.9428,             0.99891,             0.99376,             0.93165,            0.006462,           0.0032499,           0.0021708,           0.0011299,           0.0011299,           0.0011299
                 279,           0.0089764,           0.0036413,           0.0006076,             0.94429,             0.99814,             0.99376,             0.93417,           0.0063742,           0.0032848,           0.0020042,           0.0011189,           0.0011189,           0.0011189
                 280,           0.0087428,           0.0042273,           0.0011908,             0.94485,             0.99732,             0.99376,              0.9277,           0.0064389,           0.0032893,           0.0019133,           0.0011084,           0.0011084,           0.0011084
                 281,           0.0091158,           0.0044375,          0.00060911,             0.98567,             0.95355,             0.99376,             0.93441,           0.0063006,           0.0032438,           0.0021786,           0.0010983,           0.0010983,           0.0010983
                 282,           0.0088165,           0.0041229,          0.00072459,             0.99686,             0.95289,             0.99409,             0.93598,           0.0062587,           0.0032954,           0.0019704,           0.0010888,           0.0010888,           0.0010888
                 283,           0.0087573,           0.0039724,          0.00077279,             0.99657,             0.95211,             0.99409,              0.9335,           0.0061552,           0.0032906,           0.0019153,           0.0010797,           0.0010797,           0.0010797
                 284,           0.0095531,           0.0041511,           0.0022713,             0.98263,             0.95185,             0.99376,             0.93945,           0.0061757,           0.0032185,           0.0022204,           0.0010711,           0.0010711,           0.0010711
                 285,           0.0091133,            0.003886,           0.0015978,             0.97814,             0.95188,             0.99376,             0.93798,           0.0063852,           0.0032482,           0.0023879,            0.001063,            0.001063,            0.001063
                 286,           0.0080538,           0.0037695,           0.0015957,             0.97866,             0.95187,             0.99376,             0.93649,           0.0062614,           0.0033017,           0.0023185,           0.0010554,           0.0010554,           0.0010554
                 287,           0.0089714,           0.0038959,          0.00075923,             0.97265,             0.95187,             0.99376,             0.93547,           0.0063233,           0.0034089,           0.0026267,           0.0010483,           0.0010483,           0.0010483
                 288,           0.0078563,           0.0038778,          0.00056247,             0.97478,             0.95187,             0.99376,             0.92621,           0.0062774,           0.0033819,            0.002475,           0.0010416,           0.0010416,           0.0010416
                 289,           0.0086873,           0.0038924,           0.0014121,             0.97836,             0.95186,             0.99409,              0.9316,           0.0064069,           0.0033978,            0.002121,           0.0010355,           0.0010355,           0.0010355
                 290,            0.009783,           0.0040736,           0.0014042,             0.97476,             0.95188,             0.99409,             0.93166,           0.0062243,            0.003429,           0.0022484,           0.0010298,           0.0010298,           0.0010298
                 291,           0.0089219,           0.0039599,           0.0006458,             0.96563,             0.95187,             0.99376,             0.92864,           0.0063347,           0.0034439,           0.0027461,           0.0010247,           0.0010247,           0.0010247
                 292,           0.0092909,           0.0041704,           0.0013389,             0.96628,             0.96297,             0.99435,             0.92841,           0.0063471,           0.0035174,           0.0032611,             0.00102,             0.00102,             0.00102
                 293,           0.0095008,           0.0038035,           0.0029791,             0.97784,             0.96298,             0.99468,               0.921,            0.006528,           0.0036212,           0.0030548,           0.0010158,           0.0010158,           0.0010158
                 294,           0.0096469,           0.0040831,           0.0023296,             0.98526,             0.96297,             0.99468,             0.93011,           0.0065882,           0.0036687,           0.0029568,           0.0010121,           0.0010121,           0.0010121
                 295,           0.0087794,           0.0037231,          0.00050915,             0.98707,             0.96301,             0.99392,             0.92431,           0.0066345,           0.0035573,           0.0031717,           0.0010089,           0.0010089,           0.0010089
                 296,           0.0087766,           0.0038282,           0.0017939,             0.98732,             0.96336,             0.99435,             0.92852,           0.0066867,           0.0035224,           0.0034506,           0.0010062,           0.0010062,           0.0010062
                 297,           0.0087988,           0.0039887,          0.00081305,             0.98706,             0.96348,             0.99435,              0.9246,           0.0066706,            0.003549,           0.0033386,           0.0010039,           0.0010039,           0.0010039
                 298,           0.0091621,           0.0039268,          0.00097343,             0.98589,             0.96339,             0.99435,             0.92134,           0.0065285,           0.0034795,           0.0034916,           0.0010022,           0.0010022,           0.0010022
                 299,           0.0078976,           0.0035272,          0.00077634,             0.98487,             0.96379,             0.99435,             0.92466,           0.0064874,           0.0034467,            0.003545,            0.001001,            0.001001,            0.001001
